Name,Team,x,Position,y,Height,z,College,Salary,cluster
Andrew Nicholson,Orlando Magic,-0.5755054095133875,PF,1.7003941982960917,6-9,-0.413719383463382,St. Bonaventure,-0.47204515896068755,-1.7314926066023362
Victor Oladipo,Orlando Magic,0.0773172401040051,SG,-0.907805745556788,6-4,-0.5399836526761945,Indiana,0.06979018742488245,0.5235508450295214
Elfrid Payton,Orlando Magic,-0.5890134956000278,PG,-1.5726376975689917,6-4,-0.47212234200821934,Louisiana-Lafayette,-0.4479342089299125,0.5235508450295214
Jason Smith,Orlando Magic,0.1400766930870474,PF,0.3904201314871584,7-0,0.30213897084195807,Colorado State,-0.10219112053796613,-0.9798114560583836
Nikola Vucevic,Orlando Magic,1.44168832789602,C,0.3747231831416191,7-0,-1.309320907361659,USC,1.237017065655954,-0.2281303055144311
C.J. Watson,Orlando Magic,-0.34662767760213414,PG,-0.23563506689560393,6-2,2.021346573239272,Tennessee,0.0326931572081841,-0.9798114560583836
Alan Anderson,Washington Wizards,0.114392303593012,SG,-0.25936855259411823,6-6,1.2275822184520628,Michigan State,-0.1599986681434591,-0.9798114560583836
Bradley Beal,Washington Wizards,0.12677561180861474,SG,-1.144383533648098,6-5,-0.940072680940552,Florida,0.1665511582925115,0.5235508450295214
Jared Dudley,Washington Wizards,0.2101028739638679,SF,-0.4825936435462637,6-7,0.44986788894562124,Boston College,-0.08773923363659289,-0.9798114560583836
Jarell Eddie,Washington Wizards,-0.7141734778739114,SG,-0.574607681234121,6-7,-0.5532245550299714,Virginia Tech,-0.8225278881808082,0.5235508450295214
Drew Gooden,Washington Wizards,-0.8012023508862587,PF,3.9321171510727058,6-10,1.673621948452457,Kansas,-0.29488294588960934,-1.7314926066023362
Marcin Gortat,Washington Wizards,1.4024613807511248,C,0.3868891635740625,6-11,0.5659020844451667,,1.2307335779230624,-0.2281303055144311
JJ Hickson,Washington Wizards,-0.6978904558796021,C,0.6259400702294277,6-9,-0.21899796808682717,North Carolina State,-0.8781537789396698,1.275231995573474
Nene Hilario,Washington Wizards,1.45133504824826,C,1.839963529307465,6-11,0.8207481877810637,,1.5742277600213297,-0.2281303055144311
Markieff Morris,Washington Wizards,0.8435490356649049,PF,-0.06209817163506832,6-10,-0.7962867824483474,Kansas,0.6107686332631137,-0.2281303055144311
Kelly Oubre Jr.,Washington Wizards,-0.6967710678840164,SF,-0.8752036968275717,6-7,-1.1660023403482196,Kansas,-0.5607514188367925,0.5235508450295214
Otto Porter Jr.,Washington Wizards,-0.3218083760707035,SF,-0.5103024110922222,6-8,-0.3766576431148092,Georgetown,-0.03225169560833372,0.5235508450295214
Ramon Sessions,Washington Wizards,-0.48095833943047867,PG,-1.0004262595257607,6-3,1.1707751591942877,Nevada,-0.5125351068381776,-0.9798114560583836
Garrett Temple,Washington Wizards,-0.7552152740920748,SG,-0.4680279400522979,6-6,1.1949747200975072,LSU,-0.7186889611843627,-0.9798114560583836
Marcus Thornton,Washington Wizards,-0.8426516679771102,SF,-0.36357516564882797,6-4,0.80783308297285,LSU,-0.8921119893844922,-0.9798114560583836
John Wall,Washington Wizards,1.8960067313847198,PG,-1.395207417146244,6-4,-0.3229190320783311,Kentucky,2.123775211332948,-0.2281303055144311
Darrell Arthur,Denver Nuggets,-0.026023273983740516,PF,-0.37418203147914336,6-9,-0.1260201596162143,Kansas,-0.38853117301050794,0.5235508450295214
D.J. Augustin,Denver Nuggets,-0.48559553853906234,PG,-1.038730916475176,6-0,0.8966925124575685,Texas,-0.3526904934951023,-0.9798114560583836
Will Barton,Denver Nuggets,-0.4248456942912686,SF,-1.6357318042566702,6-6,0.32761124039955763,Memphis,-0.24992158420483435,0.5235508450295214
Wilson Chandler,Denver Nuggets,1.0080426121819017,SF,0.2630518366112789,6-8,0.28294021662721913,DePaul,1.0827553125687919,-0.2281303055144311
Kenneth Faried,Denver Nuggets,0.9327301870091225,PF,0.778712387705588,6-8,-0.29896243678960444,Morehead State,1.2343107089688903,-0.2281303055144311
Danilo Gallinari,Denver Nuggets,1.7427359984319497,SF,-0.38194231560935527,6-10,-0.3351381690740698,,1.766919585372973,-0.2281303055144311
Gary Harris,Denver Nuggets,-0.7250072363624152,SG,-0.6369064293352021,6-4,-1.0170900919720596,Michigan State,-0.6254496261168603,0.5235508450295214
Nikola Jokic,Denver Nuggets,-0.5197776360106684,C,0.298567496779082,6-10,-1.7094469168310402,,-0.6802665965928957,1.275231995573474
Joffrey Lauvergne,Denver Nuggets,-1.3339272064266239,C,2.3176222010659813,6-11,0.0016303943092300373,,-0.6013170946016458,-1.7314926066023362
Mike Miller,Denver Nuggets,-0.3322411090512038,SG,-0.28256281819631285,6-8,1.9395776206787567,Florida,-0.7482336279982287,-0.9798114560583836
Emmanuel Mudiay,Denver Nuggets,-0.3787709282868305,PG,-1.4911030768808404,6-5,-1.21049740554513,,-0.33298968127115025,0.5235508450295214
Jameer Nelson,Denver Nuggets,0.05598406186902912,PG,-1.095917547244539,6-0,1.918213571658392,Saint Joseph's,-0.09351998839714219,-0.9798114560583836
Jusuf Nurkic,Denver Nuggets,-0.3215374028617289,C,1.295182841126073,7-0,-2.180610691305679,,-0.5758276272523051,1.275231995573474
JaKarr Sampson,Denver Nuggets,-0.827086821682411,SG,-0.6622355227821363,6-9,-0.6790620158949612,St. John's,-0.880957252306711,0.5235508450295214
Axel Toupane,Denver Nuggets,-0.49523145152384473,SG,-0.887799321653174,6-7,-0.6755252769076726,,-0.5252951595129635,0.5235508450295214
Nemanja Bjelica,Minnesota Timberwolves,-0.8573828572385073,PF,3.371260187514135,6-10,0.5454908996558985,,-0.1696330667192159,-1.7314926066023362
Gorgui Dieng,Minnesota Timberwolves,-0.3226640116378368,C,-0.10817671648847411,6-11,-0.5824984056213888,Louisville,-0.6466534345785551,1.275231995573474
Kevin Garnett,Minnesota Timberwolves,1.0007631710061318,PF,1.070222292004103,6-11,2.3940475924813573,,0.7071145459389353,-0.9798114560583836
Tyus Jones,Minnesota Timberwolves,-0.7420672720211445,PG,-1.5492161749464195,6-2,-1.073242678670798,Duke,-0.6837196341031971,0.5235508450295214
Zach LaVine,Minnesota Timberwolves,-0.6942245078721889,PG,-1.357325464535289,6-5,-0.7115192130303799,UCLA,-0.5167945596375757,0.5235508450295214
Shabazz Muhammad,Minnesota Timberwolves,-0.5254513317078323,SF,-0.22509854662957682,6-6,-0.8241602820464826,UCLA,-0.53441430014773,1.275231995573474
Adreian Payne,Minnesota Timberwolves,-0.6277118380195444,PF,0.9163761121939354,6-10,-0.4843554663212408,Michigan State,-0.5571673508852519,1.275231995573474
Nikola Pekovic,Minnesota Timberwolves,1.9493413331956713,C,1.8333088295000255,6-11,-1.0539147610240738,,1.4008051172048508,-0.2281303055144311
Tayshaun Prince,Minnesota Timberwolves,-0.4810158440073604,SF,-0.043976236639196996,6-9,2.1259731178135026,Kentucky,-0.7482336279982287,-0.9798114560583836
Ricky Rubio,Minnesota Timberwolves,1.254363197381339,PG,-1.1070152023913022,6-4,-0.1737106709590926,,1.5164202124158366,-0.2281303055144311
Damjan Rudez,Minnesota Timberwolves,-0.4496810167026181,SF,-0.019114582890378935,6-9,0.30024531956776823,,-0.709266716308318,-0.9798114560583836
Greg Smith,Minnesota Timberwolves,0.0691891707409763,PF,-0.0035057532296300935,6-10,-1.0055504784256915,Fresno State,-0.2704977953913589,1.275231995573474
Karl-Anthony Towns,Minnesota Timberwolves,-0.01741087050063103,C,0.7972879597109614,7-0,-1.760380176468738,Kentucky,0.16827112552560025,1.275231995573474
Andrew Wiggins,Minnesota Timberwolves,-0.16616236003478166,SG,-0.578823461922451,6-8,-0.8426709749964826,Kansas,0.17888459126596876,0.5235508450295214
Steven Adams,Oklahoma City Thunder,-0.25801548743561914,C,0.3212729486297872,7-0,-1.6339482582921891,Pittsburgh,-0.4916135919006229,1.275231995573474
Nick Collison,Oklahoma City Thunder,0.3708785617214738,PF,0.5237934191298238,6-10,1.0204601204422896,Kansas,-0.2081716244813699,-0.9798114560583836
Kevin Durant,Oklahoma City Thunder,2.5921146317360937,SF,1.02917656356633,6-9,-0.4946426007110591,Texas,2.95363570020376,-0.2281303055144311
Randy Foye,Oklahoma City Thunder,-0.10456294964735606,SG,-0.4515781523805853,6-4,1.158203148698861,Villanova,-0.32667709707263043,-0.9798114560583836
Josh Huestis,Oklahoma City Thunder,-0.8471528493040126,SF,0.7651073601537519,6-7,-0.5462712367040627,Stanford,-0.7110510426110742,1.275231995573474
Serge Ibaka,Oklahoma City Thunder,1.5373747809436897,PF,0.07532294254584845,6-10,-0.8537697868681327,,1.4297088910075972,-0.2281303055144311
Enes Kanter,Oklahoma City Thunder,2.196842535390217,C,0.047013732926958214,6-11,-1.3513706232384708,Kentucky,2.2308251549070537,-0.2281303055144311
Mitch McGary,Oklahoma City Thunder,-0.6118367598858693,PF,1.2792266777951165,6-10,-1.0044601517804734,Michigan,-0.6488501213875638,1.275231995573474
Nazr Mohammed,Oklahoma City Thunder,-0.32358693218556384,C,0.9333776031906597,6-10,1.9029423109360513,Kentucky,-0.8878172739810548,-0.9798114560583836
Anthony Morrow,Oklahoma City Thunder,-0.08213459446674623,SG,-0.7689774789885911,6-5,0.7467024070766586,Georgia Tech,-0.286404505574137,-0.9798114560583836
Cameron Payne,Oklahoma City Thunder,-0.912202795802646,PG,-0.8663904264832105,6-3,-0.5131252214016159,Murray State,-0.5412355907651781,0.5235508450295214
Andre Roberson,Oklahoma City Thunder,-0.8112753899913263,SG,-0.21940372130260463,6-7,-0.3100060894506491,Colorado,-0.6974547074142623,0.5235508450295214
Kyle Singler,Oklahoma City Thunder,0.16126503014240884,SF,-0.33456689052447475,6-8,0.0054317535564823395,Duke,-0.06365275546763749,-0.9798114560583836
Dion Waiters,Oklahoma City Thunder,0.15878013911810843,SG,-0.767154499016969,6-4,-0.7335133509620049,Syracuse,0.05936748659161207,0.5235508450295214
Russell Westbrook,Oklahoma City Thunder,2.1517191447477875,PG,-1.288757347933069,6-3,-0.02444567695750859,UCLA,2.2957079609558084,-0.2281303055144311
Cliff Alexander,Portland Trail Blazers,-0.972558659137208,PF,0.825063254553428,6-8,-1.558281064059153,Kansas,-0.8295848409006614,1.275231995573474
Al-Farouq Aminu,Portland Trail Blazers,0.5933735002430242,SF,-0.6491933011658926,6-9,-0.45199125065763546,Wake Forest,0.6190341491115724,0.5235508450295214
Pat Connaughton,Portland Trail Blazers,-0.7681437193180027,SG,-1.0086212952143176,6-5,-0.5812705818852375,Notre Dame,-0.8103156583654971,0.5235508450295214
Allen Crabbe,Portland Trail Blazers,-0.8814542810810695,SG,-0.13490178775357864,6-6,-0.28639225225934933,California,-0.7482336279982287,0.5235508450295214
Ed Davis,Portland Trail Blazers,0.5084145288865736,C,0.3714626405652485,6-10,-0.36632851090519913,North Carolina,0.4143775102483696,1.275231995573474
Maurice Harkless,Portland Trail Blazers,-0.2997767089344718,SF,-0.8642540835926082,6-9,-0.7991140534590921,St. John's,-0.3731044581646807,0.5235508450295214
Gerald Henderson,Portland Trail Blazers,0.2881060812752315,SG,-0.46893387243878704,6-5,0.23816863163266372,Duke,0.22538498255982728,-0.9798114560583836
Chris Kaman,Portland Trail Blazers,0.2630119963590736,C,1.9794607620456324,7-0,0.8801596910251325,Central Michigan,0.03577622641381039,-1.7314926066023362
Meyers Leonard,Portland Trail Blazers,-0.13116794269860224,PF,0.13515378520299562,7-1,-1.0591476898001946,Illinois,-0.3380690377874196,1.275231995573474
Damian Lillard,Portland Trail Blazers,-0.10819632114352813,PG,-1.401171846387705,6-3,-0.08614659423315106,Weber State,-0.11446809480659538,0.5235508450295214
C.J. McCollum,Portland Trail Blazers,-0.4310510737052159,SG,-1.195983890638804,6-4,-0.32247605774497884,Lehigh,-0.44418827984507653,0.5235508450295214
Luis Montero,Portland Trail Blazers,-1.3969231655100582,SG,0.1374416877135306,6-7,0.1401962862918805,Westchester CC,-0.8295848409006614,0.5235508450295214
Mason Plumlee,Portland Trail Blazers,-0.602534948809389,C,0.5445978221889682,6-11,-0.30562384333457526,Duke,-0.6580068369282739,1.275231995573474
Brian Roberts,Portland Trail Blazers,-0.4144989477523547,PG,-1.591041420615485,6-1,1.4118702830910523,Dayton,-0.38064236968061166,-0.9798114560583836
Noah Vonleh,Portland Trail Blazers,-0.44659529695720934,PF,0.2731579896605293,6-9,-1.7205327049192034,Indiana,-0.42249888798349555,1.275231995573474
Trevor Booker,Utah Jazz,-0.12897430804402846,PF,0.8222505525538879,6-8,0.24912906591708742,Clemson,-0.010662503495935616,-1.7314926066023362
Trey Burke,Utah Jazz,-0.48906773637456297,PG,-1.439402814439169,6-1,-0.3783570160933325,Michigan,-0.41854485172727984,0.5235508450295214
Alec Burks,Utah Jazz,0.7894217620465845,SG,-0.6399220615069803,6-6,-0.6597585467830924,Colorado,0.8927700365960378,-0.2281303055144311
Dante Exum,Utah Jazz,-0.4604513631764858,PG,-1.263443977803387,6-6,-0.9503194787032416,,-0.20283020708262234,0.5235508450295214
Derrick Favors,Utah Jazz,1.5123612885233035,PF,0.687779283187263,6-10,-1.5728408645799399,Georgia Tech,1.3815359346696865,-0.2281303055144311
Rudy Gobert,Utah Jazz,-0.6774273244124085,C,0.7680017273105688,7-1,-1.0869544023888804,,-0.7041835059555417,1.275231995573474
Gordon Hayward,Utah Jazz,1.8294020428961753,SF,0.0858108550598094,6-8,-0.48885193033618557,Butler,2.0385322016338887,-0.2281303055144311
Rodney Hood,Utah Jazz,-0.6418305334265574,SG,-1.013403597919744,6-8,-0.5971260129756659,Duke,-0.6709326045728621,0.5235508450295214
Joe Ingles,Utah Jazz,-0.2436690082008015,SF,-0.4871192636843394,6-8,0.06775391114120329,,-0.5357477275791633,0.5235508450295214
Chris Johnson,Utah Jazz,-0.8598364112316119,SF,-0.14076618769323235,6-6,0.207919906294901,Dayton,-0.7416682321248474,0.5235508450295214
Trey Lyles,Utah Jazz,-0.7977442475639699,PF,0.9695536187848953,6-10,-1.4273086630966685,Kentucky,-0.49917481912742145,1.275231995573474
Shelvin Mack,Utah Jazz,-0.445099041929993,PG,-0.8379793945347364,6-3,0.09537506261234265,Butler,-0.46188259209164184,0.5235508450295214
Raul Neto,Utah Jazz,-1.1207862945852125,PG,-0.7432948433325937,6-1,0.2808027486895442,,-0.757343326733553,0.5235508450295214
Tibor Pleiss,Utah Jazz,-0.16689978663765123,C,0.8790558508195542,7-3,-0.736362633852614,,-0.3719596760302666,1.275231995573474
Jeff Withey,Utah Jazz,-0.7109999417050104,C,0.4584722201217748,7-0,-0.22460902668129423,Kansas,-0.7482336279982287,1.275231995573474
,,-0.7109999417050104,,0.4584722201217748,,-0.22460902668129423,,-0.7482336279982287,1.275231995573474
