Name,Team,x,Position,y,Height,z,College,Salary
Kevin Durant,Oklahoma City Thunder,1.085040618407655,SF,0.0143925478201926,6-9,0.7006108622381843,Texas,2.95363570020376
Randy Foye,Oklahoma City Thunder,-0.7329875755737344,SG,1.1509075308630046,6-4,-0.3243215786038104,Villanova,-0.3266770970726304
Josh Huestis,Oklahoma City Thunder,1.0223499910289866,SF,-0.6675164420054944,6-7,0.321006254518927,Stanford,-0.7110510426110742
Serge Ibaka,Oklahoma City Thunder,-0.5449156934377286,PF,-0.2129104487883696,6-10,0.890413166097813,,1.4297088910075972
Enes Kanter,Oklahoma City Thunder,-0.4195344386803913,C,-0.6675164420054944,6-11,0.890413166097813,Kentucky,2.2308251549070537
Mitch McGary,Oklahoma City Thunder,0.959659363650318,PF,-0.6675164420054944,6-10,1.2700177738170702,Michigan,-0.6488501213875638
Nazr Mohammed,Oklahoma City Thunder,-0.2941531839230542,C,2.514725510514378,6-10,1.0802154699574416,Kentucky,-0.8878172739810548
Anthony Morrow,Oklahoma City Thunder,-0.9837500850884088,SG,0.6963015376458798,6-5,-0.4382029609195876,Georgia Tech,-0.286404505574137
Cameron Payne,Oklahoma City Thunder,0.2700624624849633,PG,-1.3494254318311814,6-3,-1.3872144802177309,Murray State,-0.5412355907651781
Andre Roberson,Oklahoma City Thunder,0.2073718351062946,SG,-0.6675164420054944,6-7,-0.4382029609195876,Colorado,-0.6974547074142623
Kyle Singler,Oklahoma City Thunder,-0.795678202952403,SF,0.241695544428755,6-8,0.2450853329750755,Duke,-0.0636527554676374
Dion Waiters,Oklahoma City Thunder,-0.9210594577097404,SG,-0.6675164420054944,6-4,-0.0585983532003303,Syracuse,0.059367486591612
Russell Westbrook,Oklahoma City Thunder,-1.109131339845746,PG,0.0143925478201926,6-3,-0.817807568638845,UCLA,2.2957079609558084
Cliff Alexander,Portland Trail Blazers,1.0223499910289866,PF,-1.5767284284397438,6-8,0.7006108622381843,Kansas,-0.8295848409006614
Al-Farouq Aminu,Portland Trail Blazers,-0.6076063208163972,SF,-0.440213445396932,6-9,-0.2484006570599589,Wake Forest,0.6190341491115724
Pat Connaughton,Portland Trail Blazers,-0.795678202952403,SG,-0.8948194386140568,6-5,-0.5900448040072905,Notre Dame,-0.8103156583654971
Allen Crabbe,Portland Trail Blazers,0.3327530898636319,SG,-0.6675164420054944,6-6,-0.4382029609195876,California,-0.7482336279982287
Ed Davis,Portland Trail Blazers,-0.0433906744083797,C,0.0143925478201926,6-10,0.7006108622381843,North Carolina,0.4143775102483696
Maurice Harkless,Portland Trail Blazers,-0.8583688303310716,SF,-0.8948194386140568,6-9,-0.2484006570599589,St. John's,-0.3731044581646807
Gerald Henderson,Portland Trail Blazers,-0.5449156934377286,SG,0.241695544428755,6-5,-0.2484006570599589,Duke,0.2253849825598272
Chris Kaman,Portland Trail Blazers,1.085040618407655,C,1.6055135240801293,7-0,1.6496223815363276,Central Michigan,0.0357762264138103
Meyers Leonard,Portland Trail Blazers,-0.4195344386803913,PF,-0.6675164420054944,7-1,0.890413166097813,Illinois,-0.3380690377874196
Damian Lillard,Portland Trail Blazers,-1.109131339845746,PG,-0.440213445396932,6-3,-1.0076098724984737,Weber State,-0.1144680948065953
C.J. McCollum,Portland Trail Blazers,-0.9210594577097404,SG,-0.6675164420054944,6-4,-0.817807568638845,Lehigh,-0.4441882798450765
Luis Montero,Portland Trail Blazers,1.6492562648156726,SG,-0.8948194386140568,6-7,-1.3872144802177309,Westchester CC,-0.8295848409006614
Mason Plumlee,Portland Trail Blazers,0.3954437172423005,C,-0.2129104487883696,6-11,0.5108085583785557,Duke,-0.6580068369282739
Brian Roberts,Portland Trail Blazers,-0.9837500850884088,PG,0.6963015376458798,6-1,-1.84274000948084,Dayton,-0.3806423696806116
Noah Vonleh,Portland Trail Blazers,0.2073718351062946,PF,-1.5767284284397438,6-9,0.7006108622381843,Indiana,-0.4224988879834955
Trevor Booker,Utah Jazz,0.959659363650318,PF,0.241695544428755,6-8,0.2450853329750755,Clemson,-0.0106625034959356
Trey Burke,Utah Jazz,-0.9210594577097404,PG,-0.8948194386140568,6-1,-1.1594517155861763,Michigan,-0.4185448517272798
Alec Burks,Utah Jazz,-0.48222506605906,SG,-0.6675164420054944,6-6,-0.2863611178318847,Colorado,0.8927700365960378
Dante Exum,Utah Jazz,-0.4195344386803913,PG,-1.5767284284397438,6-6,-1.1974121763581025,,-0.2028302070826223
Derrick Favors,Utah Jazz,-0.1687719291657169,PF,-0.6675164420054944,6-10,1.6496223815363276,Georgia Tech,1.3815359346696865
Rudy Gobert,Utah Jazz,0.5835155993783063,C,-0.8948194386140568,7-1,0.890413166097813,,-0.7041835059555417
Gordon Hayward,Utah Jazz,0.144681207727626,SF,-0.2129104487883696,6-8,0.169164411431224,Butler,2.0385322016338887
Rodney Hood,Utah Jazz,-0.795678202952403,SG,-0.8948194386140568,6-8,-0.5900448040072905,Duke,-0.6709326045728621
Joe Ingles,Utah Jazz,-0.9837500850884088,SF,0.241695544428755,6-8,0.169164411431224,,-0.5357477275791633
Chris Johnson,Utah Jazz,0.3327530898636319,SF,-0.2129104487883696,6-6,-0.5900448040072905,Dayton,-0.7416682321248474
Trey Lyles,Utah Jazz,1.4611843826796669,PF,-1.5767284284397438,6-10,0.4728480976066299,Kentucky,-0.4991748191274214
Shelvin Mack,Utah Jazz,-0.6076063208163972,PG,-0.2129104487883696,6-3,-0.7039261863230678,Butler,-0.4618825920916418
Raul Neto,Utah Jazz,0.4581343446209691,PG,-0.6675164420054944,6-1,-1.6149772448492854,,-0.757343326733553
Tibor Pleiss,Utah Jazz,0.2073718351062946,C,-0.2129104487883696,7-3,1.307978234588996,,-0.3719596760302666
Jeff Withey,Utah Jazz,0.3954437172423005,C,-0.2129104487883696,7-0,0.3589667152908527,Kansas,-0.7482336279982287
,,0.3954437172423005,,-0.2129104487883696,,0.3589667152908527,,-0.7482336279982287
