Name,Team,x,Position,y,Height,z,College,Salary
Damian Lillard,Portland Trail Blazers,-1.1677094935020356,PG,-1.0416731482899433,6-3,-0.07906841382278823,Weber State,4236287.0
C.J. McCollum,Portland Trail Blazers,-1.317254514689076,SG,-0.608917801206827,6-4,-0.1696853549561838,Lehigh,2525160.0
Luis Montero,Portland Trail Blazers,-1.3367449697347087,SG,1.3108224482384923,6-7,0.7894295043776721,Westchester CC,525093.0
Mason Plumlee,Portland Trail Blazers,-0.08125140979296729,C,0.8690023943695209,6-11,-0.06427615711426442,Duke,1415520.0
Brian Roberts,Portland Trail Blazers,-1.1162192330876308,PG,-1.430393349515194,6-1,1.3083933314793528,Dayton,2854940.0
Noah Vonleh,Portland Trail Blazers,-0.6646098267514504,PF,1.0328677599858833,6-9,-1.3014086873023119,Indiana,2637720.0
Trevor Booker,Utah Jazz,0.5122756510386488,PF,0.7466170888832291,6-8,0.32033254306386255,Clemson,4775000.0
Trey Burke,Utah Jazz,-1.6285673108238847,PG,-0.6971420061110886,6-1,-0.17518447174030669,Michigan,2658240.0
Alec Burks,Utah Jazz,-0.18363056604992795,SG,-0.7388700003829506,6-6,-0.8063423451661216,Colorado,9463484.0
Dante Exum,Utah Jazz,-1.7948947729871685,PG,-0.27653833995566324,6-6,-0.6008455963321518,,3777720.0
Derrick Favors,Utah Jazz,1.270546614052271,PF,0.004550970515201778,6-10,-1.8707554497966796,Georgia Tech,12000000.0
Rudy Gobert,Utah Jazz,-0.22665568542160586,C,1.350586766406506,7-1,-0.6887453908530765,,1175880.0
Gordon Hayward,Utah Jazz,1.1080290746152064,SF,-0.7803476977653805,6-8,-0.9488630106215251,Butler,15409570.0
Rodney Hood,Utah Jazz,-1.4053545559327802,SG,-0.25841872782524317,6-8,-0.33412169998060987,Duke,1348440.0
Joe Ingles,Utah Jazz,-0.300046683423033,SF,-0.4554590832537777,6-8,0.02155043286220573,,2050000.0
Chris Johnson,Utah Jazz,-0.7748512985372746,SF,0.4354731437018561,6-6,0.5012904581133015,Dayton,981348.0
Trey Lyles,Utah Jazz,-0.5228146161204359,PF,1.9057886592836526,6-10,-0.8177232322859243,Kentucky,2239800.0
Shelvin Mack,Utah Jazz,-0.9254929572204436,PG,-0.43983929597701804,6-3,0.1998734360286931,Butler,2433333.0
Raul Neto,Utah Jazz,-1.598489435522278,PG,0.25143478121661006,6-1,0.7202657866782447,,900000.0
Tibor Pleiss,Utah Jazz,0.48366594549786934,C,0.8995935666617663,7-3,-0.6199720426843762,,2900000.0
Jeff Withey,Utah Jazz,-0.21702385709012104,C,0.854432259814582,7-0,0.04490697151646139,Kansas,947276.0
,,-0.21702385709012104,,0.854432259814582,,0.04490697151646139,,947276.0
