Name,Team,x,Position,y,Height,z,College,Salary,cluster
Andre Roberson,Oklahoma City Thunder,-1.1132536803340216,SG,-0.21964363796400832,6-7,-0.3103450792615522,Colorado,1210800.0,3
Kyle Singler,Oklahoma City Thunder,0.2212921660512012,SF,-0.33493273742494795,6-8,0.005437693146618354,Duke,4500000.0,1
Dion Waiters,Oklahoma City Thunder,0.21788233245812136,SG,-0.7679933778887229,6-4,-0.7343154434388918,Syracuse,5138430.0,3
Russell Westbrook,Oklahoma City Thunder,2.9526462733711893,PG,-1.290166596410897,6-3,-0.024472408159543765,UCLA,16744218.0,2
Cliff Alexander,Portland Trail Blazers,-1.3345708744311764,PF,0.8259654563041735,6-8,-1.5599850351139646,Kansas,525093.0,4
Al-Farouq Aminu,Portland Trail Blazers,0.8142429082746977,SF,-0.6499031901709497,6-9,-0.45248550039596097,Wake Forest,8042895.0,3
Pat Connaughton,Portland Trail Blazers,-1.054067253988036,SG,-1.009724216588357,6-5,-0.5819061978016409,Notre Dame,625093.0,3
Allen Crabbe,Portland Trail Blazers,-1.209555022333626,SG,-0.1350493020543529,6-6,-0.28670542048004316,California,947276.0,3
Ed Davis,Portland Trail Blazers,0.697659946796016,C,0.37186883274845994,6-10,-0.36672908894823125,North Carolina,6980802.0,4
Maurice Harkless,Portland Trail Blazers,-0.4113615778524842,SF,-0.865199140281296,6-9,-0.7999878799131213,St. John's,2894059.0,3
Gerald Henderson,Portland Trail Blazers,0.3953468319921469,SG,-0.46944664883303716,6-5,0.23842906761165783,Duke,6000000.0,1
Chris Kaman,Portland Trail Blazers,0.3609120608500986,C,1.9816252905895875,7-0,0.8811221404007361,Central Michigan,5016000.0,0
Meyers Leonard,Portland Trail Blazers,-0.17999214169755878,PF,0.1353015750614787,7-1,-1.0603058614855316,Illinois,3075880.0,4
Damian Lillard,Portland Trail Blazers,-0.14846987126396408,PG,-1.402704019449503,6-3,-0.08624079502043495,Weber State,4236287.0,3
C.J. McCollum,Portland Trail Blazers,-0.5914997547496094,SG,-1.197291691894093,6-4,-0.3228286833918797,Lehigh,2525160.0,3
Luis Montero,Portland Trail Blazers,-1.9168951435400383,SG,0.13759197937977102,6-7,0.14034959009524656,Westchester CC,525093.0,3
Mason Plumlee,Portland Trail Blazers,-0.8268144918078868,C,0.5451933366612459,6-11,-0.30595804118547254,Duke,1415520.0,4
Brian Roberts,Portland Trail Blazers,-0.5687864870211602,PG,-1.5927812149249103,6-1,1.4134141548296137,Dayton,2854940.0,1
Noah Vonleh,Portland Trail Blazers,-0.6128299515689661,PF,0.27345668629395925,6-9,-1.7224140971761321,Indiana,2637720.0,4
Trevor Booker,Utah Jazz,-0.1769819778461215,PF,0.8231496786317631,6-8,0.24940148706563767,Clemson,4775000.0,0
Trey Burke,Utah Jazz,-0.6711117632416193,PG,-1.440976792836641,6-1,-0.37877074723508725,Michigan,2658240.0,3
Alec Burks,Utah Jazz,1.0832655504852975,SG,-0.6406218124667352,6-6,-0.6604799888212537,Colorado,9463484.0,2
Dante Exum,Utah Jazz,-0.6318436143816965,PG,-1.2648255462618685,6-6,-0.9513586473884568,,3777720.0,3
Derrick Favors,Utah Jazz,2.075302408053166,PF,0.6885313657336538,6-10,-1.5745607566898316,Georgia Tech,12000000.0,2
Rudy Gobert,Utah Jazz,-0.929583802694922,C,0.7688415326214115,7-1,-1.0881429805486804,,1175880.0,4
Gordon Hayward,Utah Jazz,2.5103541684982194,SF,0.08590468871830852,6-8,-0.4893864870080172,Butler,15409570.0,2
Rodney Hood,Utah Jazz,-0.8807369387792011,SG,-1.014511748713285,6-8,-0.5977789667114543,Duke,1348440.0,3
Joe Ingles,Utah Jazz,-0.33436909773114576,SF,-0.48765192569551546,6-8,0.06782799963916289,,2050000.0,3
Chris Johnson,Utah Jazz,-1.1798904060173983,SF,-0.14092011468038362,6-6,0.20814726547304754,Dayton,981348.0,3
Trey Lyles,Utah Jazz,-1.094685886595647,PF,0.9706138198876372,6-10,-1.4288694166117393,Kentucky,2239800.0,4
Shelvin Mack,Utah Jazz,-0.6107767506013086,PG,-0.8388957200075597,6-3,0.0954793546747893,Butler,2433333.0,3
Raul Neto,Utah Jazz,-1.5379727805230954,PG,-0.7441076318130814,6-1,0.2811098048214028,,900000.0,3
Tibor Pleiss,Utah Jazz,-0.2290243288697746,C,0.8800170931524729,7-3,-0.7371678420033575,,2900000.0,4
Jeff Withey,Utah Jazz,-0.9756530416001405,C,0.458973556761577,7-0,-0.22485463531310126,Kansas,947276.0,4
,,-0.9756530416001405,,0.458973556761577,,-0.22485463531310126,,947276.0,4
